passenger class,sex,age,siblings or spouce aboard,parents or childred aboard,fare,embarked,target
2,female,0.599148189903545,0.125,0.3333333333333333,0.12687155055772734,S,1
2,female,0.6868345233621446,0.0,0.0,0.03122992013728673,S,1
2,male,0.2985093323312038,0.25,0.0,0.1434624456306609,S,0
2,male,0.3987222848553176,0.25,0.0,0.1434624456306609,S,0
2,male,0.2609294751346612,0.25,0.0,0.1434624456306609,S,0
2,female,0.22334961793811853,0.125,0.16666666666666666,0.025374310111545468,S,0
2,female,0.24840285606914697,0.25,0.16666666666666666,0.044893010197349675,S,1
2,male,0.28598271326568964,0.25,0.16666666666666666,0.022446505098674838,S,0
2,male,0.44882876111737446,0.0,0.0,0.025374310111545468,S,0
2,female,0.6743079042966303,0.125,0.5,0.044893010197349675,S,1
2,male,0.6242014280345735,0.0,0.0,0.025374310111545468,S,0
2,male,0.5490417136414882,0.125,0.0,0.050748620223090936,S,0
2,female,0.3611424276587749,0.125,0.0,0.050748620223090936,S,1
2,male,0.2609294751346612,0.0,0.0,0.1434624456306609,S,0
2,male,0.5239884755104598,0.0,0.0,0.025374310111545468,S,1
2,male,0.7870474758862583,0.125,0.0,0.050748620223090936,S,0
2,female,0.7494676186897157,0.125,0.0,0.050748620223090936,S,0
2,male,0.4112489039208318,0.0,0.0,0.023959204355324663,S,0
2,female,0.2108229988726043,0.0,0.0,0.020494635090094415,S,1
2,male,0.5239884755104598,0.125,0.0,0.05270049023167135,S,0
2,female,0.2985093323312038,0.25,0.16666666666666666,0.05270049023167135,S,1
2,male,0.5866215708380309,0.0,0.0,0.02927805012870631,S,0
2,male,0.2985093323312038,0.25,0.0,0.061483905270283246,S,0
2,male,0.2734560942001754,0.25,0.0,0.061483905270283246,S,0
2,male,0.3987222848553176,0.0,0.0,0.020494635090094415,S,0
2,female,0.28598271326568964,0.0,0.0,0.026919605597338588,C,1
2,male,0.423775522986346,0.125,0.0,0.050748620223090936,S,0
2,female,0.2985093323312038,0.125,0.0,0.050748620223090936,S,1
2,female,0.2734560942001754,0.0,0.0,0.04098927018018883,S,0
2,male,0.43630214205186024,0.0,0.0,0.024105594605968193,Q,0
2,female,0.5615683327070025,0.0,0.0,0.026350245115835676,S,1
2,male,0.711887761493173,0.0,0.0,0.024105594605968193,Q,0
2,male,0.38619566578980336,0.0,0.0,0.020494635090094415,S,0
2,female,0.32356257046223225,0.125,0.16666666666666666,0.050748620223090936,S,0
2,male,0.37366904672428913,0.125,0.16666666666666666,0.050748620223090936,S,0
2,female,0.0103970938243768,0.125,0.3333333333333333,0.08115719346076702,C,1
2,female,0.035450331955405236,0.125,0.3333333333333333,0.08115719346076702,C,1
2,male,0.311035951396718,0.125,0.3333333333333333,0.08115719346076702,C,0
2,female,0.2734560942001754,0.125,0.3333333333333333,0.08115719346076702,C,1
2,female,0.2108229988726043,0.0,0.0,0.023422440102965045,C,1
2,female,0.423775522986346,0.0,0.0,0.020494635090094415,S,1
2,male,0.44882876111737446,0.0,0.0,0.025130326360472913,C,0
2,male,0.2985093323312038,0.0,0.0,0.020494635090094415,S,0
2,male,0.7619942377552299,0.0,0.0,0.024105594605968193,Q,0
2,male,0.6242014280345735,0.125,0.0,0.050748620223090936,S,0
2,female,0.5239884755104598,0.125,0.0,0.050748620223090936,S,1
2,female,0.711887761493173,0.0,0.0,0.020494635090094415,S,0
2,male,0.0103970938243768,0.0,0.3333333333333333,0.07222738817151159,C,1
2,male,0.38619566578980336,0.125,0.16666666666666666,0.07222738817151159,C,0
2,female,0.2985093323312038,0.125,0.16666666666666666,0.07222738817151159,C,1
2,male,0.37366904672428913,0.0,0.0,0.025374310111545468,S,0
2,male,0.49893523737943135,0.0,0.0,0.03122992013728673,S,0
2,male,0.3987222848553176,0.0,0.0,0.026350245115835676,S,0
2,male,0.37366904672428913,0.0,0.0,0.025374310111545468,S,0
2,male,0.5740949517725167,0.0,0.0,0.050748620223090936,S,0
2,female,0.16071652261054742,0.0,0.16666666666666666,0.038061465167318204,S,1
2,female,0.5114618564449456,0.0,0.16666666666666666,0.038061465167318204,S,1
2,male,0.23587623700363275,0.0,0.0,0.020494635090094415,S,1
2,male,0.48640861831391713,0.0,0.0,0.025374310111545468,S,0
2,male,0.599148189903545,0.0,0.0,0.025374310111545468,S,0
2,male,0.8747338093448579,0.0,0.0,0.020494635090094415,S,0
2,male,0.33608918952774647,0.0,0.0,0.025374310111545468,S,0
2,male,0.6743079042966303,0.0,0.0,0.027326180120125887,S,0
2,male,0.48640861831391713,0.0,0.0,0.050748620223090936,S,0
2,male,0.19829637980709008,0.0,0.0,0.020494635090094415,S,0
2,male,0.7745208568207441,0.0,0.0,0.018908740708122825,Q,0
2,male,0.4049855943880747,0.125,0.0,0.058694292654020104,C,0
2,female,0.17324314167606164,0.125,0.0,0.058694292654020104,C,1
2,male,0.02292371288989102,0.125,0.16666666666666666,0.050748620223090936,S,1
2,male,0.035450331955405236,0.125,0.16666666666666666,0.050748620223090936,S,1
2,male,0.4550920706501316,0.0,0.3333333333333333,0.050748620223090936,S,0
2,male,0.32356257046223225,0.0,0.0,0.025374310111545468,S,0
2,male,0.23587623700363275,0.125,0.16666666666666666,0.07173122281533045,S,0
2,male,0.3486158085932607,0.0,0.0,0.026350245115835676,S,0
2,male,0.24840285606914697,0.0,0.0,0.02705779799394608,C,1
2,female,0.3611424276587749,0.0,0.0,0.020494635090094415,S,1
2,male,0.48640861831391713,0.0,0.0,0.025374310111545468,S,0
2,male,0.2734560942001754,0.0,0.0,0.020494635090094415,S,1
2,male,0.28598271326568964,0.0,0.0,0.020494635090094415,S,0
2,male,0.3611424276587749,0.0,0.0,0.027049600139910042,C,1
2,male,0.3486158085932607,0.0,0.0,0.020494635090094415,S,0
2,female,0.6242014280345735,0.0,0.16666666666666666,0.050748620223090936,S,1
2,male,0.23587623700363275,0.0,0.0,0.020494635090094415,S,0
2,male,0.5114618564449456,0.0,0.0,0.025374310111545468,S,0
2,female,0.2609294751346612,0.0,0.16666666666666666,0.04098927018018883,S,1
2,female,0.23587623700363275,0.0,0.0,0.050748620223090936,S,1
2,male,0.536515094575974,0.0,0.16666666666666666,0.04098927018018883,S,0
2,female,0.3987222848553176,0.0,0.0,0.025374310111545468,S,1
2,male,0.423775522986346,0.0,0.0,0.025374310111545468,S,0
2,male,0.37366904672428913,0.0,0.0,0.024861944234293106,C,1
2,male,0.33608918952774647,0.0,0.0,0.029343047399992037,C,0
2,female,0.02292371288989102,0.125,0.16666666666666666,0.050748620223090936,S,1
2,female,0.09808342728297632,0.125,0.16666666666666666,0.050748620223090936,S,1
2,female,0.4112489039208318,0.0,0.3333333333333333,0.050748620223090936,S,1
2,male,0.44882876111737446,0.0,0.0,0.020494635090094415,S,0
2,male,0.423775522986346,0.125,0.0,0.04098927018018883,S,0
2,female,0.37366904672428913,0.375,0.0,0.04098927018018883,S,1
2,female,0.3486158085932607,0.0,0.0,0.025374310111545468,S,1
2,male,0.28598271326568964,0.0,0.0,0.02936744577509929,C,0
2,male,0.008267568583239383,0.125,0.16666666666666666,0.03659756266088288,S,1
2,male,0.035450331955405236,0.125,0.16666666666666666,0.03659756266088288,S,1
2,female,0.2985093323312038,0.25,0.5,0.03659756266088288,S,1
2,female,0.6242014280345735,0.0,0.0,0.020494635090094415,S,1
2,male,0.23587623700363275,0.0,0.0,0.020494635090094415,S,0
2,female,0.2609294751346612,0.0,0.0,0.020494635090094415,S,1
2,male,0.32356257046223225,0.0,0.0,0.025374310111545468,S,0
2,male,0.311035951396718,0.0,0.0,0.025374310111545468,S,0
2,male,0.33608918952774647,0.0,0.0,0.050748620223090936,S,0
2,female,0.311035951396718,0.0,0.16666666666666666,0.050748620223090936,S,1
2,female,0.22334961793811853,0.0,0.3333333333333333,0.025374310111545468,S,1
2,female,0.24840285606914697,0.0,0.0,0.07173122281533045,S,1
2,female,0.37366904672428913,0.0,0.0,0.025374310111545468,S,1
2,male,0.7369409996242015,0.0,0.0,0.026350245115835676,S,0
2,female,0.37366904672428913,0.0,0.0,0.024105594605968193,Q,1
2,male,0.43630214205186024,0.0,0.0,0.020494635090094415,S,0
2,female,0.49893523737943135,0.0,0.0,0.025374310111545468,S,1
2,male,0.311035951396718,0.0,0.0,0.025374310111545468,S,0
2,male,0.5114618564449456,0.0,0.0,0.02936744577509929,C,0
2,male,0.311035951396718,0.0,0.0,0.020494635090094415,S,0
2,male,0.22961292747087564,0.0,0.0,0.025374310111545468,S,0
2,male,0.17324314167606164,0.0,0.0,0.12687155055772734,S,0
2,female,0.6242014280345735,0.0,0.0,0.020494635090094415,S,1
2,male,0.28598271326568964,0.0,0.0,0.025374310111545468,S,0
2,female,0.3486158085932607,0.0,0.0,0.02469115560854232,S,1
2,female,0.33608918952774647,0.0,0.0,0.020494635090094415,S,1
2,male,0.3611424276587749,0.125,0.0,0.04098927018018883,S,0
2,female,0.33608918952774647,0.125,0.0,0.04098927018018883,S,0
2,male,0.49893523737943135,0.0,0.0,0.025374310111545468,S,0
2,female,0.38619566578980336,0.0,0.0,0.04098927018018883,S,1
2,male,0.37366904672428913,0.125,0.0,0.04098927018018883,S,0
2,male,0.28598271326568964,0.125,0.0,0.020494635090094415,S,0
2,female,0.38619566578980336,0.0,0.0,0.04098927018018883,S,1
2,female,0.1481899035450332,0.0,0.0,0.030741952635141623,S,1
2,female,0.49893523737943135,0.0,0.0,0.030741952635141623,S,1
2,female,0.4049855943880747,0.0,0.0,0.025374310111545468,S,1
2,male,0.33608918952774647,0.125,0.0,0.050748620223090936,S,0
2,female,0.3611424276587749,0.125,0.0,0.050748620223090936,S,1
2,male,0.02292371288989102,0.125,0.16666666666666666,0.044893010197349675,S,1
2,female,0.04797695102091946,0.125,0.16666666666666666,0.044893010197349675,S,1
2,female,0.3611424276587749,0.0,0.3333333333333333,0.044893010197349675,S,1
2,female,0.009394964299135665,0.125,0.3333333333333333,0.05416439273810667,S,1
2,female,0.06050357008643368,0.125,0.3333333333333333,0.05416439273810667,S,1
2,male,0.44882876111737446,0.125,0.3333333333333333,0.05416439273810667,S,0
2,female,0.4112489039208318,0.125,0.3333333333333333,0.05416439273810667,S,1
2,male,0.824627333082801,0.0,0.0,0.020494635090094415,S,0
2,male,0.38619566578980336,0.0,0.0,0.025374310111545468,S,1
2,female,0.32356257046223225,0.0,0.0,0.026350245115835676,S,1
2,female,0.2985093323312038,0.0,0.0,0.025374310111545468,S,0
3,male,0.5239884755104598,0.0,0.0,0.014736618564782174,S,0
3,male,0.16071652261054742,0.0,0.3333333333333333,0.03952536767375352,S,0
3,male,0.19829637980709008,0.125,0.16666666666666666,0.03952536767375352,S,0
3,female,0.43630214205186024,0.125,0.16666666666666666,0.03952536767375352,S,1
3,female,0.19829637980709008,0.0,0.0,0.014931805565640218,S,1
3,male,0.311035951396718,0.0,0.0,0.014931805565640218,S,1
3,male,0.24840285606914697,0.0,0.0,0.015468569817999833,S,1
3,female,0.22334961793811853,0.0,0.0,0.014110458666029575,C,1
3,male,0.37366904672428913,0.0,0.0,0.014151057562208049,S,0
3,male,0.32356257046223225,0.0,0.0,0.015712553569072387,S,0
3,female,0.49893523737943135,0.125,0.0,0.018493968331299484,S,0
3,male,0.008267568583239383,0.0,0.16666666666666666,0.018249984580226933,S,1
3,female,0.22334961793811853,0.0,0.16666666666666666,0.018249984580226933,S,1
3,male,0.32356257046223225,0.0,0.0,0.036670757786204655,C,1
3,male,0.32356257046223225,0.0,0.0,0.015395374692678068,S,0
3,male,0.24840285606914697,0.0,0.0,0.015468569817999833,S,0
3,male,0.2985093323312038,0.0,0.0,0.013760683560491965,S,0
3,male,0.311035951396718,0.0,0.0,0.013760683560491965,S,0
3,male,0.43630214205186024,0.0,0.0,0.015712553569072387,S,0
3,male,0.22334961793811853,0.0,0.0,0.016200521071217493,S,0
3,male,0.3987222848553176,0.0,0.0,0.04396587194327397,S,0
3,female,0.23587623700363275,0.125,0.0,0.015330377421392339,S,1
3,male,0.04797695102091946,0.5,0.3333333333333333,0.06104473451835265,S,0
3,female,0.07303018915194788,0.5,0.3333333333333333,0.06104473451835265,S,0
3,female,0.02292371288989102,0.5,0.3333333333333333,0.06104473451835265,S,0
3,female,0.2108229988726043,0.5,0.3333333333333333,0.015468569817999833,S,1
3,female,0.4738819992484029,0.5,0.3333333333333333,0.015175789316712771,S,0
3,female,0.11061004634849055,0.5,0.3333333333333333,0.06104473451835265,S,0
3,female,0.135663284479519,0.5,0.3333333333333333,0.06104473451835265,S,0
3,male,0.48640861831391713,0.125,0.8333333333333333,0.06104473451835265,S,0
3,male,0.33608918952774647,0.0,0.0,0.015216388212891242,S,1
3,male,0.32356257046223225,0.0,0.0,0.015175789316712771,S,0
3,female,0.48640861831391713,0.125,0.8333333333333333,0.06104473451835265,S,0
3,male,0.24840285606914697,0.0,0.0,0.015330377421392339,S,0
3,male,0.32356257046223225,0.0,0.0,0.015411575213749286,S,0
3,male,0.311035951396718,0.125,0.0,0.034743286152731485,S,0
3,female,0.22334961793811853,0.125,0.0,0.034743286152731485,S,0
3,male,0.2985093323312038,0.0,0.0,0.015175789316712771,S,0
3,male,0.43630214205186024,0.0,0.0,0.013760683560491965,S,0
3,male,0.06050357008643368,0.5,0.3333333333333333,0.06126431989431795,S,0
3,male,0.11061004634849055,0.5,0.3333333333333333,0.06126431989431795,S,0
3,male,0.035450331955405236,0.5,0.3333333333333333,0.06126431989431795,S,1
3,male,0.16071652261054742,0.5,0.3333333333333333,0.06126431989431795,S,0
3,female,0.06050357008643368,0.5,0.3333333333333333,0.06126431989431795,S,1
3,male,0.49893523737943135,0.125,0.8333333333333333,0.06126431989431795,S,0
3,male,0.28598271326568964,0.0,0.0,0.015216388212891242,S,1
3,female,0.4738819992484029,0.125,0.8333333333333333,0.06126431989431795,S,1
3,female,0.5615683327070025,0.0,0.0,0.014102260811993537,C,1
3,male,0.2609294751346612,0.0,0.0,0.014102260811993537,C,0
3,male,0.28598271326568964,0.0,0.0,0.013760683560491965,S,0
3,female,0.2108229988726043,0.0,0.0,0.028220722145058292,C,0
3,male,0.37366904672428913,0.0,0.0,0.014102260811993537,C,0
3,male,0.28598271326568964,0.0,0.0,0.015330377421392339,S,0
3,female,0.16071652261054742,0.0,0.0,0.014110458666029575,C,1
3,male,0.24840285606914697,0.0,0.0,0.014102260811993537,C,0
3,male,0.3987222848553176,0.125,0.0,0.030937139635999665,S,0
3,female,0.4112489039208318,0.375,0.0,0.030937139635999665,S,1
3,female,0.007265439057998245,0.25,0.16666666666666666,0.03758969818624431,C,1
3,female,0.007265439057998245,0.25,0.16666666666666666,0.03758969818624431,C,1
3,female,0.06050357008643368,0.25,0.16666666666666666,0.03758969818624431,C,1
3,female,0.2985093323312038,0.0,0.5,0.03758969818624431,C,1
3,female,0.22334961793811853,0.0,0.0,0.015712553569072387,S,1
3,male,0.49893523737943135,0.0,0.0,0.014102260811993537,C,0
3,male,0.32356257046223225,0.0,0.0,0.015411575213749286,S,0
3,male,0.24840285606914697,0.0,0.0,0.014110458666029575,C,1
3,female,0.22334961793811853,0.0,0.16666666666666666,0.028212719478023115,C,0
3,female,0.5615683327070025,0.0,0.16666666666666666,0.028212719478023115,C,0
3,female,0.33608918952774647,0.0,0.0,0.01537917417160685,Q,0
3,male,0.2734560942001754,0.0,0.0,0.015712553569072387,S,0
3,male,0.23587623700363275,0.0,0.0,0.015712553569072387,S,0
3,male,0.32356257046223225,0.0,0.0,0.015175789316712771,S,0
3,male,0.2734560942001754,0.0,0.0,0.018249984580226933,S,0
3,male,0.24840285606914697,0.0,0.0,0.007831878409428937,C,0
3,male,0.3987222848553176,0.0,0.0,0.11027245763075773,S,1
3,male,0.2609294751346612,0.0,0.0,0.015175789316712771,S,0
3,male,0.22334961793811853,0.0,0.0,0.015126992566498259,S,0
3,male,0.32356257046223225,0.0,0.0,0.015411575213749286,S,0
3,male,0.07303018915194788,0.125,0.16666666666666666,0.029757819776815374,C,0
3,female,0.11061004634849055,0.125,0.16666666666666666,0.029757819776815374,C,0
3,male,0.49893523737943135,0.125,0.16666666666666666,0.030253985132996517,Q,0
3,female,0.3987222848553176,0.125,0.16666666666666666,0.030253985132996517,Q,0
3,male,0.2609294751346612,0.0,0.0,0.031425107138144774,S,0
3,female,0.2734560942001754,0.0,0.0,0.015078195816283748,Q,1
3,female,0.24840285606914697,0.0,0.0,0.015330377421392339,S,0
3,male,0.3611424276587749,0.125,0.0,0.013752485706455927,S,0
3,male,0.2734560942001754,0.125,0.0,0.014151057562208049,S,0
3,male,0.2734560942001754,0.0,0.0,0.015216388212891242,S,0
3,male,0.43630214205186024,0.0,0.0,0.015712553569072387,S,0
3,female,0.22961292747087564,0.0,0.0,0.014216054833493776,Q,0
3,male,0.2609294751346612,0.0,0.0,0.015265184963105752,Q,1
3,male,0.23587623700363275,0.0,0.0,0.013175122557917838,Q,0
3,female,0.22334961793811853,0.0,0.0,0.01537917417160685,Q,0
3,female,0.2609294751346612,0.0,0.0,0.016908073949327893,S,0
3,female,0.37366904672428913,0.0,0.0,0.016908073949327893,S,0
3,male,0.22334961793811853,0.0,0.0,0.016908073949327893,S,0
3,male,0.4738819992484029,0.0,0.0,0.016908073949327893,S,0
3,male,0.2108229988726043,0.0,0.0,0.016908073949327893,S,0
3,male,0.2108229988726043,0.0,0.0,0.016908073949327893,S,0
3,female,0.2609294751346612,0.0,0.0,0.015126992566498259,Q,0
3,male,0.2609294751346612,0.0,0.0,0.015126992566498259,Q,0
3,male,0.2609294751346612,0.0,0.0,0.015712553569072387,S,0
3,male,0.3486158085932607,0.0,0.0,0.015216388212891242,S,0
3,male,0.2985093323312038,0.0,0.0,0.015330377421392339,S,0
3,female,0.19829637980709008,0.0,0.0,0.015126992566498259,Q,1
3,female,0.4613553801828887,0.0,0.0,0.015126992566498259,Q,0
3,male,0.3486158085932607,0.0,0.0,0.014151057562208049,S,0
3,male,0.2985093323312038,0.0,0.0,0.015712553569072387,S,0
3,male,0.2609294751346612,0.0,0.0,0.015094396337354966,Q,0
3,male,0.3987222848553176,0.0,0.0,0.11027245763075773,S,1
3,male,0.3611424276587749,0.0,0.0,0.015712553569072387,S,0
3,male,0.32356257046223225,0.125,0.0,0.028212719478023115,C,0
3,male,0.22334961793811853,0.125,0.0,0.028212719478023115,C,0
3,male,0.24840285606914697,0.0,0.0,0.013760683560491965,S,0
3,male,0.22334961793811853,0.0,0.0,0.015712553569072387,S,1
3,male,0.2985093323312038,0.0,0.0,0.014151057562208049,Q,0
3,male,0.44882876111737446,0.0,0.0,0.014630827210317117,S,0
3,male,0.2985093323312038,0.0,0.0,0.014630827210317117,S,0
3,male,0.38619566578980336,0.0,0.0,0.015094396337354966,Q,0
3,male,0.38619566578980336,0.0,0.0,0.015126992566498259,Q,0
3,female,0.2734560942001754,0.0,0.0,0.015126992566498259,Q,1
3,female,0.37366904672428913,0.0,0.0,0.014891206669461744,Q,0
3,male,0.880997118877615,0.0,0.0,0.015126992566498259,Q,0
3,male,0.536515094575974,0.0,0.0,0.015712553569072387,S,0
3,male,0.43630214205186024,0.0,0.0,0.015411575213749286,S,0
3,male,0.33608918952774647,0.0,0.0,0.015411575213749286,S,0
3,male,0.23587623700363275,0.0,0.0,0.015411575213749286,S,0
3,male,0.37366904672428913,0.0,0.0,0.015712553569072387,S,0
3,male,0.11061004634849055,0.125,0.16666666666666666,0.031034733136428686,S,1
3,male,0.035450331955405236,0.125,0.16666666666666666,0.031034733136428686,S,1
3,female,0.44882876111737446,0.0,0.3333333333333333,0.031034733136428686,S,1
3,male,0.7369409996242015,0.0,0.0,0.014151057562208049,S,0
3,male,0.23587623700363275,0.0,0.0,0.015923941091001644,S,0
3,female,0.2108229988726043,0.0,0.16666666666666666,0.031425107138144774,S,1
3,male,0.5490417136414882,0.0,0.16666666666666666,0.031425107138144774,S,0
3,male,0.2108229988726043,0.0,0.0,0.016908073949327893,S,0
3,male,0.2797194037329325,0.0,0.0,0.014102260811993537,C,0
3,male,0.5615683327070025,0.0,0.0,0.015712553569072387,S,1
3,female,0.2734560942001754,0.0,0.0,0.02052723131923771,S,0
3,male,0.23587623700363275,0.0,0.0,0.019852079483269742,S,0
3,female,0.37366904672428913,0.0,0.0,0.013565496559633922,Q,1
3,male,0.3611424276587749,0.0,0.0,0.015126992566498259,Q,1
3,male,0.0020042590504822755,0.0,0.3333333333333333,0.028106928123558056,S,0
3,male,0.423775522986346,0.125,0.16666666666666666,0.028106928123558056,S,0
3,female,0.3486158085932607,0.125,0.16666666666666666,0.028106928123558056,S,0
3,male,0.33608918952774647,0.0,0.0,0.015411575213749286,S,0
3,male,0.311035951396718,0.0,0.0,0.015411575213749286,S,0
3,male,0.2985093323312038,0.25,0.0,0.04713766070721715,S,0
3,male,0.2734560942001754,0.0,0.0,0.015712553569072387,S,0
3,male,0.2609294751346612,0.25,0.0,0.04713766070721715,S,0
3,male,0.2108229988726043,0.25,0.0,0.015712553569072387,S,0
3,male,0.4550920706501316,0.125,0.0,0.033962538149299316,S,1
3,female,0.44882876111737446,0.125,0.0,0.033962538149299316,S,1
3,male,0.37366904672428913,0.0,0.0,0.018542765081513996,S,1
3,male,0.19829637980709008,0.0,0.0,0.018542765081513996,S,0
3,male,0.0103970938243768,0.125,0.3333333333333333,0.04015972542654215,S,1
3,female,0.0,0.125,0.3333333333333333,0.04015972542654215,S,1
3,male,0.32356257046223225,0.125,0.3333333333333333,0.04015972542654215,S,0
3,female,0.4112489039208318,0.125,0.3333333333333333,0.04015972542654215,S,1
3,male,0.311035951396718,0.0,0.0,0.015411575213749286,S,0
3,male,0.2734560942001754,0.0,0.0,0.014151057562208049,S,0
3,male,0.44882876111737446,0.0,0.0,0.014151057562208049,S,0
3,female,0.23587623700363275,0.0,0.0,0.01537917417160685,Q,1
3,male,0.2108229988726043,0.0,0.0,0.015411575213749286,S,0
3,male,0.5239884755104598,0.0,0.0,0.016908073949327893,S,0
3,male,0.536515094575974,0.0,0.0,0.015411575213749286,S,0
3,male,0.3987222848553176,0.0,0.0,0.015126992566498259,Q,0
3,male,0.23587623700363275,0.0,0.0,0.015712553569072387,S,1
3,female,0.37366904672428913,0.0,0.0,0.024349578357040744,S,1
3,female,0.2985093323312038,0.0,0.0,0.015126992566498259,Q,0
3,female,0.28598271326568964,0.0,0.0,0.015712553569072387,S,1
3,male,0.4112489039208318,0.0,0.0,0.015411575213749286,C,0
3,male,0.8121007140172868,0.0,0.0,0.015126992566498259,Q,0
3,male,0.2985093323312038,0.0,0.0,0.014736618564782174,S,1
3,male,0.28598271326568964,0.125,0.0,0.027130993119267845,S,0
3,female,0.2734560942001754,0.125,0.0,0.027130993119267845,S,1
3,male,0.22334961793811853,0.0,0.0,0.015175789316712771,S,0
3,male,0.19829637980709008,0.0,0.0,0.015175789316712771,S,0
3,male,0.5615683327070025,0.0,0.0,0.013614293309848433,S,0
3,male,0.48640861831391713,0.0,0.3333333333333333,0.014110458666029575,C,0
3,male,0.2108229988726043,0.125,0.16666666666666666,0.014110458666029575,C,0
3,male,0.18576976074157586,0.125,0.16666666666666666,0.014110458666029575,C,0
3,male,0.5866215708380309,0.0,0.0,0.014151057562208049,S,0
3,female,0.06050357008643368,0.0,0.0,0.024349578357040744,S,1
3,male,0.5051985469121885,0.0,0.0,0.029473237129564348,S,0
3,male,0.5051985469121885,0.0,0.0,0.015126992566498259,Q,0
3,male,0.22334961793811853,0.0,0.0,0.015216388212891242,S,0
3,male,0.32356257046223225,0.0,0.0,0.01537917417160685,Q,0
3,female,0.2609294751346612,0.25,0.3333333333333333,0.06709553154495196,S,0
3,female,0.11061004634849055,0.25,0.3333333333333333,0.06709553154495196,S,0
3,male,0.22334961793811853,0.25,0.3333333333333333,0.06709553154495196,S,0
3,male,0.19829637980709008,0.125,0.5,0.06709553154495196,S,0
3,female,0.599148189903545,0.125,0.5,0.06709553154495196,S,0
3,male,0.311035951396718,0.0,0.0,0.015110792045427042,Q,0
3,male,0.2734560942001754,0.0,0.0,0.015712553569072387,S,0
3,female,0.19829637980709008,0.0,0.0,0.015094396337354966,Q,1
3,male,0.11061004634849055,0.0,0.3333333333333333,0.04006213192611313,S,1
3,male,0.4112489039208318,0.125,0.16666666666666666,0.04006213192611313,S,0
3,male,0.5114618564449456,0.0,0.0,0.0153221795673563,S,0
3,female,0.38619566578980336,0.125,0.16666666666666666,0.04006213192611313,S,1
3,male,0.4738819992484029,0.0,0.0,0.013760683560491965,S,0
3,male,0.11061004634849055,0.625,0.3333333333333333,0.09154270340242172,S,0
3,male,0.0103970938243768,0.625,0.3333333333333333,0.09154270340242172,S,0
3,male,0.135663284479519,0.625,0.3333333333333333,0.09154270340242172,S,0
3,female,0.12313666541400477,0.625,0.3333333333333333,0.09154270340242172,S,0
3,female,0.19829637980709008,0.625,0.3333333333333333,0.09154270340242172,S,0
3,male,0.17324314167606164,0.625,0.3333333333333333,0.09154270340242172,S,0
3,male,0.49893523737943135,0.125,1.0,0.09154270340242172,S,0
3,female,0.536515094575974,0.125,1.0,0.09154270340242172,S,0
3,male,0.6367280471000877,0.0,0.0,0.015712553569072387,S,0
3,male,0.3987222848553176,0.0,0.0,0.016322512946753766,S,0
3,male,0.24840285606914697,0.0,0.0,0.019217721730481106,S,0
3,male,0.4613553801828887,0.25,0.0,0.015468569817999833,S,0
3,male,0.3486158085932607,0.25,0.0,0.015468569817999833,S,0
3,male,0.23587623700363275,0.0,0.0,0.015175789316712771,S,0
3,female,0.2985093323312038,0.0,0.0,0.01727404957593672,S,0
3,female,0.2108229988726043,0.0,0.0,0.015094396337354966,Q,0
3,male,0.3486158085932607,0.125,0.0,0.030937139635999665,S,0
3,female,0.2985093323312038,0.125,0.0,0.030937139635999665,S,1
3,male,0.24840285606914697,0.0,0.0,0.018542765081513996,S,0
3,male,0.29224602279844675,0.0,0.0,0.014110458666029575,C,0
3,male,0.5114618564449456,0.25,0.0,0.027537567642055148,S,0
3,male,0.32356257046223225,0.125,0.0,0.015330377421392339,S,0
3,male,0.2609294751346612,0.0,0.0,0.015330377421392339,S,0
3,female,0.5615683327070025,0.125,0.0,0.027537567642055148,S,1
3,male,0.311035951396718,0.0,0.0,0.014151057562208049,S,0
3,male,0.135663284479519,0.0,0.0,0.036670757786204655,C,0
3,male,0.33608918952774647,0.0,0.0,0.013614293309848433,S,1
3,female,0.22334961793811853,0.0,0.0,0.013175122557917838,Q,0
3,female,0.32356257046223225,0.0,0.0,0.015468569817999833,S,1
3,female,0.28598271326568964,0.0,0.0,0.015468569817999833,S,0
3,female,0.2734560942001754,0.0,0.0,0.01749363495190202,S,1
3,male,0.3486158085932607,0.0,0.0,0.015411575213749286,S,0
3,female,0.3486158085932607,0.0,0.0,0.015175789316712771,S,0
3,female,0.02292371288989102,0.0,0.16666666666666666,0.023983602730431916,S,1
3,female,0.2734560942001754,0.125,0.16666666666666666,0.023983602730431916,S,1
3,male,0.536515094575974,0.0,0.0,0.012589561555343713,S,0
3,male,0.3486158085932607,0.0,0.0,0.04396587194327397,S,0
3,female,0.33608918952774647,0.0,0.0,0.015468569817999833,S,1
3,male,0.5239884755104598,0.0,0.0,0.014931805565640218,S,0
3,male,0.37366904672428913,0.0,0.0,0.014110458666029575,C,0
3,female,0.33608918952774647,0.125,0.0,0.015468569817999833,S,0
3,female,0.311035951396718,0.125,0.0,0.015468569817999833,S,0
3,male,0.3611424276587749,0.0,0.0,0.015411575213749286,C,1
3,male,0.2609294751346612,0.0,0.0,0.015216388212891242,S,1
3,male,0.24840285606914697,0.0,0.0,0.015330377421392339,S,0
3,male,0.599148189903545,0.0,0.0,0.015330377421392339,S,0
3,male,0.2108229988726043,0.125,0.0,0.013768881414528002,S,0
3,male,0.423775522986346,0.0,0.0,0.012678957201736696,S,0
